#x dx y dy
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.152 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.258 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.364 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.501 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.47 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.502 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.576 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.503 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.682 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.504 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.787 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.893 0.001 0.505 0.015
94.998 0.001 0.505 0.015
94.998 0.001 0.505 0.015
94.998 0.001 0.505 0.015
94.998 0.001 0.505 0.015
94.998 0.001 0.505 0.015
94.998 0.001 0.505 0.015
94.998 0.001 0.505 0.015
94.998 0.001 0.505 0.015
94.998 0.001 0.505 0.015
94.998 0.001 0.505 0.015
94.998 0.001 0.505 0.015
94.998 0.001 0.505 0.015
94.998 0.001 0.505 0.015
